LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
1.6013,10.24487,4.287763344547723,Spiral,0.8207925936810258,0.5060828376353133,21.55308358393649
1.2352,10.2502,4.11210423358277,Irregular,0.499630315967549,0.4938314413785244,21.09005264526843
2.0991,10.92588,8.056125334638827,Elliptical,5.927630417529814,0.968045954690082,21.271386798043988
0.2614,9.54979,3.88074567984842,Spiral,1.0609281442934242,0.8612960521257017,20.051599298775344
0.2105,9.63275,1.8989224149503323,Elliptical,3.276011217533746,0.4616305021469415,19.75274998527316
0.8853,10.45348,1.2387435356610432,Elliptical,5.408073609259224,0.153452838719054,20.760613524059607
0.2698,11.15218,3.6460598194652687,Elliptical,4.062025944440259,1.007593758463187,16.9226209882218
0.5713,9.84229,1.1291663290280887,Lenticular,1.6271943556681483,0.1302591901379081,21.086740470662885
0.482,10.93928,4.159879583381751,Elliptical,4.809053640228325,0.4637244389871365,18.265349248776747
1.0512,10.65,2.121882463832102,Elliptical,2.9044374275254414,0.2619982813874891,20.579102250002453
1.0886,10.8826,2.1440342449692493,Lenticular,2.4857723937726037,0.2628574689111499,19.827605705089574
0.9964,9.84328,3.4748320844945697,Elliptical,2.1883899457790137,0.3643264593302933,21.496479630019184
1.6425,9.71916,5.10899078790024,Elliptical,3.660262619552802,0.6030899999012392,22.037815408601976
0.9259,10.45,1.5760178730652559,Elliptical,4.142812775052953,0.1533072977290728,20.458427744393
0.6377,10.4,1.4317317646815577,Lenticular,3.2478980279530836,0.1692314364341802,19.730668547120164
1.1805,11.3,3.2894522590257513,Elliptical,5.787131561963413,0.3976116623758909,19.36213255265765
2.5707,10.3208,1.4018556513331921,Spiral,1.2738030811198418,0.1747420413892205,22.94799386416669
0.5299,9.90835,2.918547431299343,Spiral,0.7854745928684721,0.4414946107948456,20.57392050621384
0.945,11.15012,4.011464600089246,Elliptical,4.039152198677994,0.4930611258086491,18.759436411210913
1.0534,9.83551,3.5007630611194873,Spiral,0.8188440589517816,0.4320637498909411,21.972815030736037
1.3891,9.62054,2.730792896125192,Irregular,0.4414847162432705,0.3240202845109678,22.845427193999377
0.4895,10.53251,4.735241445343899,Elliptical,5.31588993918033,0.520552202272325,19.154179570678966
0.21,10.62459,1.4476383212093415,Elliptical,2.9596062321192593,0.412357316028682,18.127982444110955
2.034,10.34908,5.1478227852364915,Lenticular,1.5403835553555485,0.6161430953116668,21.74394027691714
0.8835,9.51442,3.099930297896117,Lenticular,2.2677459452755304,0.3995479274502538,22.3696477933847
0.898,10.7,4.705874644048295,Lenticular,1.6417659672621756,0.5321930764523156,19.71025556409611
1.59,10.70011,3.386453672675494,Elliptical,8.999999999466436,0.3997103570784469,20.871549148308517
1.1912,10.41535,3.4889578974994038,Elliptical,4.40314624570114,0.4211471078932366,21.187125513041636
0.8318,11.04999,3.2725569244425263,Elliptical,5.717408541151798,0.3541882747279408,18.78121558764171
1.1999,9.64968,2.4392140356160166,Spiral,0.7653440251531837,0.2941162561688623,22.158637708208182
0.7443,11.09372,4.601740154966452,Elliptical,4.504716229326177,0.4158161323848959,18.51443741042969
0.6854,10.45048,5.183089188898766,Elliptical,1.5900922495826322,0.4598167138702398,19.905321297762583
1.5395,10.94843,1.1283905285562672,Elliptical,4.520191329943719,0.1332421870418564,20.763939009602584
